2017-10-25 18:55:30.463692,18.3125
2017-10-25 18:55:31.602362,18.53125
2017-10-25 18:55:32.748545,18.84375
2017-10-25 18:55:33.894766,18.78125
2017-10-25 18:55:35.043689,18.84375
2017-10-25 18:55:36.192234,19.03125
2017-10-25 18:55:37.339088,19.0625
2017-10-25 18:55:38.486708,18.96875
2017-10-25 18:55:39.634398,19.03125
2017-10-26 19:15:11.427358,0.0
2017-10-26 19:15:12.562101,19.75
2017-10-26 19:15:13.729642,19.9375
2017-10-26 19:15:14.858194,19.9375
2017-10-26 19:15:15.992031,20.21875
2017-10-26 19:15:17.140359,20.15625
2017-10-26 19:15:18.289133,20.0
2017-10-26 19:15:19.436388,20.0
2017-10-26 19:15:20.583100,20.1875
2017-10-26 19:20:43.262678,13.53125
2017-10-26 19:20:44.403529,13.65625
2017-10-26 19:20:45.539157,14.5
2017-10-26 19:20:46.676883,17.875
2017-10-26 19:20:47.823573,17.65625
2017-10-26 19:20:48.973024,19.375
2017-10-26 19:20:50.119417,13.6875
2017-10-26 19:20:51.265342,14.375
2017-10-26 19:20:52.413598,14.28125
2017-10-26 19:20:53.562846,13.71875
2017-10-26 19:20:54.709771,13.59375
2017-10-26 19:20:55.857351,13.34375
2017-10-26 19:20:57.007136,13.625
2017-10-26 19:22:28.865889,14.65625
2017-10-26 19:22:29.996409,14.71875
2017-10-26 19:22:31.142644,14.90625
2017-10-26 19:22:32.301856,14.96875
2017-10-26 19:22:33.437829,14.8125
2017-10-26 19:22:34.583587,14.71875
2017-10-26 19:22:35.733631,14.875
2017-10-26 19:22:36.879003,14.75
2017-10-26 19:22:38.026911,14.75
2017-10-26 19:22:39.174847,14.75
2017-10-26 19:22:40.325067,15.03125
2017-10-26 19:22:41.476950,14.96875
2017-10-26 19:22:42.620105,15.09375
2017-10-26 19:22:43.765511,15.03125
2017-10-26 19:22:44.913090,15.15625
2017-10-26 19:22:46.143522,15.03125
2017-10-26 19:22:47.284474,15.15625
2017-10-26 19:22:48.437349,15.25
2017-10-26 19:22:49.587802,15.53125
2017-10-26 19:22:50.725925,15.34375
